# JMH version: 1.19
# VM version: JDK 15, VM 15+36-Ubuntu-1
# VM invoker: /usr/lib/jvm/java-15-openjdk-amd64/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: nl.pim16aap2.ProtocolLibBenchmark.BenchmarkRunner.benchmarkForwardedMethods

# Run progress: 0.00% complete, ETA 01:33:20
# Fork: 1 of 10
# Warmup Iteration   1: 0.132 ops/ns
# Warmup Iteration   2: 0.133 ops/ns
# Warmup Iteration   3: 0.164 ops/ns
# Warmup Iteration   4: 0.163 ops/ns
# Warmup Iteration   5: 0.164 ops/ns
# Warmup Iteration   6: 0.164 ops/ns
# Warmup Iteration   7: 0.163 ops/ns
# Warmup Iteration   8: 0.163 ops/ns
# Warmup Iteration   9: 0.163 ops/ns
# Warmup Iteration  10: 0.162 ops/ns
# Warmup Iteration  11: 0.161 ops/ns
# Warmup Iteration  12: 0.164 ops/ns
# Warmup Iteration  13: 0.163 ops/ns
# Warmup Iteration  14: 0.162 ops/ns
# Warmup Iteration  15: 0.164 ops/ns
# Warmup Iteration  16: 0.164 ops/ns
# Warmup Iteration  17: 0.164 ops/ns
# Warmup Iteration  18: 0.158 ops/ns
# Warmup Iteration  19: 0.159 ops/ns
# Warmup Iteration  20: 0.160 ops/ns
                 benchmarkGetProxyPlayer·p0.90:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.95:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.99:   51.000 ns/op
                 benchmarkGetProxyPlayer·p0.999:  320.929 ns/op
                 benchmarkGetProxyPlayer·p0.9999: 12657.989 ns/op
                 benchmarkGetProxyPlayer·p1.00:   13184.000 ns/op

Iteration  13: 36.583 ±(99.9%) 5.131 ns/op
                 benchmarkGetProxyPlayer·p0.00:   20.000 ns/op
                 benchmarkGetProxyPlayer·p0.50:   30.000 ns/op
                 benchmarkGetProxyPlayer·p0.90:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.95:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.99:   60.000 ns/op
                 benchmarkGetProxyPlayer·p0.999:  430.517 ns/op
                 benchmarkGetProxyPlayer·p0.9999: 11874.317 ns/op
                 benchmarkGetProxyPlayer·p1.00:   13632.000 ns/op

Iteration  14: 56.051 ±(99.9%) 58.713 ns/op
                 benchmarkGetProxyPlayer·p0.00:   20.000 ns/op
                 benchmarkGetProxyPlayer·p0.50:   30.000 ns/op
                 benchmarkGetProxyPlayer·p0.90:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.95:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.99:   60.000 ns/op
                 benchmarkGetProxyPlayer·p0.999:  606.292 ns/op
                 benchmarkGetProxyPlayer·p0.9999: 14425.427 ns/op
                 benchmarkGetProxyPlayer·p1.00:   386048.000 ns/op

Iteration  15: 33.535 ±(99.9%) 2.090 ns/op
                 benchmarkGetProxyPlayer·p0.00:   20.000 ns/op
                 benchmarkGetProxyPlayer·p0.50:   30.000 ns/op
                 benchmarkGetProxyPlayer·p0.90:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.95:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.99:   60.000 ns/op
                 benchmarkGetProxyPlayer·p0.999:  840.990 ns/op
                 benchmarkGetProxyPlayer·p0.9999: 6921.570 ns/op
                 benchmarkGetProxyPlayer·p1.00:   7832.000 ns/op

Iteration  16: 65.008 ±(99.9%) 106.104 ns/op
                 benchmarkGetProxyPlayer·p0.00:   20.000 ns/op
                 benchmarkGetProxyPlayer·p0.50:   30.000 ns/op
                 benchmarkGetProxyPlayer·p0.90:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.95:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.99:   50.000 ns/op
                 benchmarkGetProxyPlayer·p0.999:  320.953 ns/op
                 benchmarkGetProxyPlayer·p0.9999: 10937.222 ns/op
                 benchmarkGetProxyPlayer·p1.00:   710656.000 ns/op

Iteration  17: 33.041 ±(99.9%) 3.267 ns/op
                 benchmarkGetProxyPlayer·p0.00:   20.000 ns/op
                 benchmarkGetProxyPlayer·p0.50:   30.000 ns/op
                 benchmarkGetProxyPlayer·p0.90:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.95:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.99:   51.000 ns/op
                 benchmarkGetProxyPlayer·p0.999:  380.372 ns/op
                 benchmarkGetProxyPlayer·p0.9999: 6626.538 ns/op
                 benchmarkGetProxyPlayer·p1.00:   19776.000 ns/op

Iteration  18: 33.576 ±(99.9%) 2.601 ns/op
                 benchmarkGetProxyPlayer·p0.00:   20.000 ns/op
                 benchmarkGetProxyPlayer·p0.50:   30.000 ns/op
                 benchmarkGetProxyPlayer·p0.90:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.95:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.99:   50.000 ns/op
                 benchmarkGetProxyPlayer·p0.999:  380.829 ns/op
                 benchmarkGetProxyPlayer·p0.9999: 8247.638 ns/op
                 benchmarkGetProxyPlayer·p1.00:   8816.000 ns/op

Iteration  19: 33.347 ±(99.9%) 2.264 ns/op
                 benchmarkGetProxyPlayer·p0.00:   20.000 ns/op
                 benchmarkGetProxyPlayer·p0.50:   30.000 ns/op
                 benchmarkGetProxyPlayer·p0.90:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.95:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.99:   60.000 ns/op
                 benchmarkGetProxyPlayer·p0.999:  449.370 ns/op
                 benchmarkGetProxyPlayer·p0.9999: 7126.371 ns/op
                 benchmarkGetProxyPlayer·p1.00:   9072.000 ns/op

Iteration  20: 33.764 ±(99.9%) 4.073 ns/op
                 benchmarkGetProxyPlayer·p0.00:   20.000 ns/op
                 benchmarkGetProxyPlayer·p0.50:   30.000 ns/op
                 benchmarkGetProxyPlayer·p0.90:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.95:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.99:   60.000 ns/op
                 benchmarkGetProxyPlayer·p0.999:  423.860 ns/op
                 benchmarkGetProxyPlayer·p0.9999: 12630.509 ns/op
                 benchmarkGetProxyPlayer·p1.00:   21152.000 ns/op


# Run progress: 79.29% complete, ETA 00:19:38
# Fork: 2 of 10
# Warmup Iteration   1: 55.616 ±(99.9%) 25.111 ns/op
# Warmup Iteration   2: 28.686 ±(99.9%) 2.857 ns/op
# Warmup Iteration   3: 33.930 ±(99.9%) 3.776 ns/op
# Warmup Iteration   4: 39.681 ±(99.9%) 12.648 ns/op
# Warmup Iteration   5: 30.985 ±(99.9%) 1.932 ns/op
# Warmup Iteration   6: 38.207 ±(99.9%) 14.573 ns/op
# Warmup Iteration   7: 30.704 ±(99.9%) 1.499 ns/op
# Warmup Iteration   8: 30.506 ±(99.9%) 2.229 ns/op
# Warmup Iteration   9: 32.069 ±(99.9%) 3.239 ns/op
# Warmup Iteration  10: 47.586 ±(99.9%) 51.978 ns/op
# Warmup Iteration  11: 47.581 ±(99.9%) 48.497 ns/op
# Warmup Iteration  12: 31.979 ±(99.9%) 1.800 ns/op
# Warmup Iteration  13: 35.486 ±(99.9%) 2.623 ns/op
# Warmup Iteration  14: 32.833 ±(99.9%) 2.277 ns/op
# Warmup Iteration  15: 31.535 ±(99.9%) 1.102 ns/op
# Warmup Iteration  16: 31.807 ±(99.9%) 2.131 ns/op
# Warmup Iteration  17: 31.991 ±(99.9%) 0.704 ns/op
# Warmup Iteration  18: 32.840 ±(99.9%) 2.091 ns/op
# Warmup Iteration  19: 31.993 ±(99.9%) 1.084 ns/op
# Warmup Iteration  20: 32.709 ±(99.9%) 1.195 ns/op
Iteration   1: 32.330 ±(99.9%) 2.408 ns/op
                 benchmarkGetProxyPlayer·p0.00:   20.000 ns/op
                 benchmarkGetProxyPlayer·p0.50:   30.000 ns/op
                 benchmarkGetProxyPlayer·p0.90:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.95:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.99:   50.000 ns/op
                 benchmarkGetProxyPlayer·p0.999:  291.860 ns/op
                 benchmarkGetProxyPlayer·p0.9999: 8824.210 ns/op
                 benchmarkGetProxyPlayer·p1.00:   9104.000 ns/op

Iteration   2: 35.406 ±(99.9%) 4.472 ns/op
                 benchmarkGetProxyPlayer·p0.00:   20.000 ns/op
                 benchmarkGetProxyPlayer·p0.50:   30.000 ns/op
                 benchmarkGetProxyPlayer·p0.90:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.95:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.99:   50.000 ns/op
                 benchmarkGetProxyPlayer·p0.999:  359.730 ns/op
                 benchmarkGetProxyPlayer·p0.9999: 10716.749 ns/op
                 benchmarkGetProxyPlayer·p1.00:   16176.000 ns/op

Iteration   3: 32.213 ±(99.9%) 1.883 ns/op
                 benchmarkGetProxyPlayer·p0.00:   20.000 ns/op
                 benchmarkGetProxyPlayer·p0.50:   30.000 ns/op
                 benchmarkGetProxyPlayer·p0.90:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.95:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.99:   50.000 ns/op
                 benchmarkGetProxyPlayer·p0.999:  310.248 ns/op
                 benchmarkGetProxyPlayer·p0.9999: 5506.163 ns/op
                 benchmarkGetProxyPlayer·p1.00:   8192.000 ns/op

Iteration   4: 33.423 ±(99.9%) 2.925 ns/op
                 benchmarkGetProxyPlayer·p0.00:   20.000 ns/op
                 benchmarkGetProxyPlayer·p0.50:   30.000 ns/op
                 benchmarkGetProxyPlayer·p0.90:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.95:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.99:   50.000 ns/op
                 benchmarkGetProxyPlayer·p0.999:  390.850 ns/op
                 benchmarkGetProxyPlayer·p0.9999: 8570.020 ns/op
                 benchmarkGetProxyPlayer·p1.00:   10368.000 ns/op

Iteration   5: 31.995 ±(99.9%) 1.790 ns/op
                 benchmarkGetProxyPlayer·p0.00:   20.000 ns/op
                 benchmarkGetProxyPlayer·p0.50:   30.000 ns/op
                 benchmarkGetProxyPlayer·p0.90:   31.000 ns/op
                 benchmarkGetProxyPlayer·p0.95:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.99:   50.000 ns/op
                 benchmarkGetProxyPlayer·p0.999:  369.520 ns/op
                 benchmarkGetProxyPlayer·p0.9999: 5780.890 ns/op
                 benchmarkGetProxyPlayer·p1.00:   7760.000 ns/op

Iteration   6: 33.669 ±(99.9%) 4.149 ns/op
                 benchmarkGetProxyPlayer·p0.00:   20.000 ns/op
                 benchmarkGetProxyPlayer·p0.50:   30.000 ns/op
                 benchmarkGetProxyPlayer·p0.90:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.95:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.99:   50.000 ns/op
                 benchmarkGetProxyPlayer·p0.999:  399.500 ns/op
                 benchmarkGetProxyPlayer·p0.9999: 12329.504 ns/op
                 benchmarkGetProxyPlayer·p1.00:   20256.000 ns/op

Iteration   7: 53.410 ±(99.9%) 67.495 ns/op
                 benchmarkGetProxyPlayer·p0.00:   20.000 ns/op
                 benchmarkGetProxyPlayer·p0.50:   30.000 ns/op
                 benchmarkGetProxyPlayer·p0.90:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.95:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.99:   50.000 ns/op
                 benchmarkGetProxyPlayer·p0.999:  235.977 ns/op
                 benchmarkGetProxyPlayer·p0.9999: 5853.331 ns/op
                 benchmarkGetProxyPlayer·p1.00:   788480.000 ns/op

Iteration   8: 33.404 ±(99.9%) 1.546 ns/op
                 benchmarkGetProxyPlayer·p0.00:   20.000 ns/op
                 benchmarkGetProxyPlayer·p0.50:   30.000 ns/op
                 benchmarkGetProxyPlayer·p0.90:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.95:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.99:   50.000 ns/op
                 benchmarkGetProxyPlayer·p0.999:  261.140 ns/op
                 benchmarkGetProxyPlayer·p0.9999: 6808.838 ns/op
                 benchmarkGetProxyPlayer·p1.00:   10288.000 ns/op

Iteration   9: 34.099 ±(99.9%) 2.128 ns/op
                 benchmarkGetProxyPlayer·p0.00:   20.000 ns/op
                 benchmarkGetProxyPlayer·p0.50:   30.000 ns/op
                 benchmarkGetProxyPlayer·p0.90:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.95:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.99:   50.000 ns/op
                 benchmarkGetProxyPlayer·p0.999:  300.540 ns/op
                 benchmarkGetProxyPlayer·p0.9999: 8718.784 ns/op
                 benchmarkGetProxyPlayer·p1.00:   13040.000 ns/op

Iteration  10: 35.367 ±(99.9%) 1.491 ns/op
                 benchmarkGetProxyPlayer·p0.00:   20.000 ns/op
                 benchmarkGetProxyPlayer·p0.50:   30.000 ns/op
                 benchmarkGetProxyPlayer·p0.90:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.95:   41.000 ns/op
                 benchmarkGetProxyPlayer·p0.99:   51.000 ns/op
                 benchmarkGetProxyPlayer·p0.999:  278.680 ns/op
                 benchmarkGetProxyPlayer·p0.9999: 3951.821 ns/op
                 benchmarkGetProxyPlayer·p1.00:   12288.000 ns/op

Iteration  11: 32.710 ±(99.9%) 1.279 ns/op
                 benchmarkGetProxyPlayer·p0.00:   20.000 ns/op
                 benchmarkGetProxyPlayer·p0.50:   30.000 ns/op
                 benchmarkGetProxyPlayer·p0.90:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.95:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.99:   50.000 ns/op
                 benchmarkGetProxyPlayer·p0.999:  230.919 ns/op
                 benchmarkGetProxyPlayer·p0.9999: 3912.416 ns/op
                 benchmarkGetProxyPlayer·p1.00:   9136.000 ns/op

Iteration  12: 32.566 ±(99.9%) 1.300 ns/op
                 benchmarkGetProxyPlayer·p0.00:   20.000 ns/op
                 benchmarkGetProxyPlayer·p0.50:   30.000 ns/op
                 benchmarkGetProxyPlayer·p0.90:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.95:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.99:   50.000 ns/op
                 benchmarkGetProxyPlayer·p0.999:  207.408 ns/op
                 benchmarkGetProxyPlayer·p0.9999: 5737.453 ns/op
                 benchmarkGetProxyPlayer·p1.00:   9168.000 ns/op

Iteration  13: 35.268 ±(99.9%) 1.428 ns/op
                 benchmarkGetProxyPlayer·p0.00:   20.000 ns/op
                 benchmarkGetProxyPlayer·p0.50:   30.000 ns/op
                 benchmarkGetProxyPlayer·p0.90:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.95:   41.000 ns/op
                 benchmarkGetProxyPlayer·p0.99:   50.000 ns/op
                 benchmarkGetProxyPlayer·p0.999:  305.270 ns/op
                 benchmarkGetProxyPlayer·p0.9999: 6462.581 ns/op
                 benchmarkGetProxyPlayer·p1.00:   7040.000 ns/op

Iteration  14: 33.176 ±(99.9%) 1.486 ns/op
                 benchmarkGetProxyPlayer·p0.00:   20.000 ns/op
                 benchmarkGetProxyPlayer·p0.50:   30.000 ns/op
                 benchmarkGetProxyPlayer·p0.90:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.95:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.99:   50.000 ns/op
                 benchmarkGetProxyPlayer·p0.999:  241.990 ns/op
                 benchmarkGetProxyPlayer·p0.9999: 7669.224 ns/op
                 benchmarkGetProxyPlayer·p1.00:   9600.000 ns/op

Iteration  15: 34.213 ±(99.9%) 1.738 ns/op
                 benchmarkGetProxyPlayer·p0.00:   20.000 ns/op
                 benchmarkGetProxyPlayer·p0.50:   30.000 ns/op
                 benchmarkGetProxyPlayer·p0.90:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.95:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.99:   50.000 ns/op
                 benchmarkGetProxyPlayer·p0.999:  267.264 ns/op
                 benchmarkGetProxyPlayer·p0.9999: 4703.949 ns/op
                 benchmarkGetProxyPlayer·p1.00:   13504.000 ns/op

Iteration  16: 35.169 ±(99.9%) 1.446 ns/op
                 benchmarkGetProxyPlayer·p0.00:   20.000 ns/op
                 benchmarkGetProxyPlayer·p0.50:   30.000 ns/op
                 benchmarkGetProxyPlayer·p0.90:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.95:   41.000 ns/op
                 benchmarkGetProxyPlayer·p0.99:   50.000 ns/op
                 benchmarkGetProxyPlayer·p0.999:  302.580 ns/op
                 benchmarkGetProxyPlayer·p0.9999: 6219.626 ns/op
                 benchmarkGetProxyPlayer·p1.00:   8336.000 ns/op

Iteration  17: 35.265 ±(99.9%) 1.209 ns/op
                 benchmarkGetProxyPlayer·p0.00:   20.000 ns/op
                 benchmarkGetProxyPlayer·p0.50:   30.000 ns/op
                 benchmarkGetProxyPlayer·p0.90:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.95:   41.000 ns/op
                 benchmarkGetProxyPlayer·p0.99:   50.000 ns/op
                 benchmarkGetProxyPlayer·p0.999:  271.000 ns/op
                 benchmarkGetProxyPlayer·p0.9999: 4964.954 ns/op
                 benchmarkGetProxyPlayer·p1.00:   8544.000 ns/op

Iteration  18: 32.683 ±(99.9%) 1.797 ns/op
                 benchmarkGetProxyPlayer·p0.00:   20.000 ns/op
                 benchmarkGetProxyPlayer·p0.50:   30.000 ns/op
                 benchmarkGetProxyPlayer·p0.90:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.95:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.99:   50.000 ns/op
                 benchmarkGetProxyPlayer·p0.999:  233.286 ns/op
                 benchmarkGetProxyPlayer·p0.9999: 6486.224 ns/op
                 benchmarkGetProxyPlayer·p1.00:   17664.000 ns/op

Iteration  19: 36.109 ±(99.9%) 2.450 ns/op
                 benchmarkGetProxyPlayer·p0.00:   20.000 ns/op
                 benchmarkGetProxyPlayer·p0.50:   30.000 ns/op
                 benchmarkGetProxyPlayer·p0.90:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.95:   41.000 ns/op
                 benchmarkGetProxyPlayer·p0.99:   51.000 ns/op
                 benchmarkGetProxyPlayer·p0.999:  277.345 ns/op
                 benchmarkGetProxyPlayer·p0.9999: 7583.204 ns/op
                 benchmarkGetProxyPlayer·p1.00:   19648.000 ns/op

Iteration  20: 34.622 ±(99.9%) 1.898 ns/op
                 benchmarkGetProxyPlayer·p0.00:   20.000 ns/op
                 benchmarkGetProxyPlayer·p0.50:   30.000 ns/op
                 benchmarkGetProxyPlayer·p0.90:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.95:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.99:   51.000 ns/op
                 benchmarkGetProxyPlayer·p0.999:  250.000 ns/op
                 benchmarkGetProxyPlayer·p0.9999: 7940.629 ns/op
                 benchmarkGetProxyPlayer·p1.00:   10880.000 ns/op


# Run progress: 80.00% complete, ETA 00:18:57
# Fork: 3 of 10
# Warmup Iteration   1: 64.791 ±(99.9%) 22.536 ns/op
# Warmup Iteration   2: 28.835 ±(99.9%) 2.276 ns/op
# Warmup Iteration   3: 42.703 ±(99.9%) 4.289 ns/op
# Warmup Iteration   4: 33.211 ±(99.9%) 1.321 ns/op
# Warmup Iteration   5: 34.625 ±(99.9%) 2.465 ns/op
# Warmup Iteration   6: 34.169 ±(99.9%) 3.025 ns/op
# Warmup Iteration   7: 32.834 ±(99.9%) 2.106 ns/op
# Warmup Iteration   8: 32.979 ±(99.9%) 2.506 ns/op
# Warmup Iteration   9: 32.538 ±(99.9%) 2.408 ns/op
# Warmup Iteration  10: 33.107 ±(99.9%) 2.652 ns/op
# Warmup Iteration  11: 33.245 ±(99.9%) 1.943 ns/op
# Warmup Iteration  12: 32.951 ±(99.9%) 2.213 ns/op
# Warmup Iteration  13: 33.952 ±(99.9%) 2.217 ns/op
# Warmup Iteration  14: 45.258 ±(99.9%) 16.135 ns/op
# Warmup Iteration  15: 62.226 ±(99.9%) 38.902 ns/op
# Warmup Iteration  16: 42.303 ±(99.9%) 14.454 ns/op
# Warmup Iteration  17: 34.953 ±(99.9%) 3.105 ns/op
# Warmup Iteration  18: 34.664 ±(99.9%) 2.502 ns/op
# Warmup Iteration  19: 33.119 ±(99.9%) 2.442 ns/op
# Warmup Iteration  20: 33.004 ±(99.9%) 2.837 ns/op
Iteration   1: 33.704 ±(99.9%) 2.542 ns/op
                 benchmarkGetProxyPlayer·p0.00:   20.000 ns/op
                 benchmarkGetProxyPlayer·p0.50:   30.000 ns/op
                 benchmarkGetProxyPlayer·p0.90:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.95:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.99:   50.000 ns/op
                 benchmarkGetProxyPlayer·p0.999:  358.551 ns/op
                 benchmarkGetProxyPlayer·p0.9999: 7649.146 ns/op
                 benchmarkGetProxyPlayer·p1.00:   7824.000 ns/op

Iteration   2: 32.764 ±(99.9%) 1.236 ns/op
                 benchmarkGetProxyPlayer·p0.00:   20.000 ns/op
                 benchmarkGetProxyPlayer·p0.50:   30.000 ns/op
                 benchmarkGetProxyPlayer·p0.90:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.95:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.99:   50.000 ns/op
                 benchmarkGetProxyPlayer·p0.999:  366.193 ns/op
                 benchmarkGetProxyPlayer·p0.9999: 2278.283 ns/op
                 benchmarkGetProxyPlayer·p1.00:   7440.000 ns/op

Iteration   3: 33.554 ±(99.9%) 2.619 ns/op
                 benchmarkGetProxyPlayer·p0.00:   20.000 ns/op
                 benchmarkGetProxyPlayer·p0.50:   30.000 ns/op
                 benchmarkGetProxyPlayer·p0.90:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.95:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.99:   51.000 ns/op
                 benchmarkGetProxyPlayer·p0.999:  350.630 ns/op
                 benchmarkGetProxyPlayer·p0.9999: 8073.188 ns/op
                 benchmarkGetProxyPlayer·p1.00:   10736.000 ns/op

Iteration   4: 31.466 ±(99.9%) 1.249 ns/op
                 benchmarkGetProxyPlayer·p0.00:   20.000 ns/op
                 benchmarkGetProxyPlayer·p0.50:   30.000 ns/op
                 benchmarkGetProxyPlayer·p0.90:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.95:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.99:   60.000 ns/op
                 benchmarkGetProxyPlayer·p0.999:  280.820 ns/op
                 benchmarkGetProxyPlayer·p0.9999: 4444.408 ns/op
                 benchmarkGetProxyPlayer·p1.00:   5408.000 ns/op

Iteration   5: 31.329 ±(99.9%) 1.952 ns/op
                 benchmarkGetProxyPlayer·p0.00:   20.000 ns/op
                 benchmarkGetProxyPlayer·p0.50:   30.000 ns/op
                 benchmarkGetProxyPlayer·p0.90:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.95:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.99:   51.000 ns/op
                 benchmarkGetProxyPlayer·p0.999:  340.040 ns/op
                 benchmarkGetProxyPlayer·p0.9999: 6654.736 ns/op
                 benchmarkGetProxyPlayer·p1.00:   8224.000 ns/op

Iteration   6: 29.908 ±(99.9%) 0.334 ns/op
                 benchmarkGetProxyPlayer·p0.00:   20.000 ns/op
                 benchmarkGetProxyPlayer·p0.50:   30.000 ns/op
                 benchmarkGetProxyPlayer·p0.90:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.95:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.99:   50.000 ns/op
                 benchmarkGetProxyPlayer·p0.999:  267.453 ns/op
                 benchmarkGetProxyPlayer·p0.9999: 703.453 ns/op
                 benchmarkGetProxyPlayer·p1.00:   762.000 ns/op

Iteration   7: 33.388 ±(99.9%) 2.937 ns/op
                 benchmarkGetProxyPlayer·p0.00:   20.000 ns/op
                 benchmarkGetProxyPlayer·p0.50:   30.000 ns/op
                 benchmarkGetProxyPlayer·p0.90:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.95:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.99:   51.000 ns/op
                 benchmarkGetProxyPlayer·p0.999:  409.100 ns/op
                 benchmarkGetProxyPlayer·p0.9999: 9882.080 ns/op
                 benchmarkGetProxyPlayer·p1.00:   10288.000 ns/op

Iteration   8: 33.900 ±(99.9%) 2.833 ns/op
                 benchmarkGetProxyPlayer·p0.00:   20.000 ns/op
                 benchmarkGetProxyPlayer·p0.50:   30.000 ns/op
                 benchmarkGetProxyPlayer·p0.90:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.95:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.99:   51.000 ns/op
                 benchmarkGetProxyPlayer·p0.999:  746.689 ns/op
                 benchmarkGetProxyPlayer·p0.9999: 9877.550 ns/op
                 benchmarkGetProxyPlayer·p1.00:   11584.000 ns/op

Iteration   9: 33.781 ±(99.9%) 2.207 ns/op
                 benchmarkGetProxyPlayer·p0.00:   20.000 ns/op
                 benchmarkGetProxyPlayer·p0.50:   30.000 ns/op
                 benchmarkGetProxyPlayer·p0.90:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.95:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.99:   51.000 ns/op
                 benchmarkGetProxyPlayer·p0.999:  796.136 ns/op
                 benchmarkGetProxyPlayer·p0.9999: 6966.784 ns/op
                 benchmarkGetProxyPlayer·p1.00:   7848.000 ns/op

Iteration  10: 33.892 ±(99.9%) 2.843 ns/op
                 benchmarkGetProxyPlayer·p0.00:   20.000 ns/op
                 benchmarkGetProxyPlayer·p0.50:   30.000 ns/op
                 benchmarkGetProxyPlayer·p0.90:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.95:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.99:   51.000 ns/op
                 benchmarkGetProxyPlayer·p0.999:  672.090 ns/op
                 benchmarkGetProxyPlayer·p0.9999: 7955.592 ns/op
                 benchmarkGetProxyPlayer·p1.00:   11488.000 ns/op

Iteration  11: 33.517 ±(99.9%) 2.526 ns/op
                 benchmarkGetProxyPlayer·p0.00:   20.000 ns/op
                 benchmarkGetProxyPlayer·p0.50:   30.000 ns/op
                 benchmarkGetProxyPlayer·p0.90:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.95:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.99:   50.000 ns/op
                 benchmarkGetProxyPlayer·p0.999:  366.562 ns/op
                 benchmarkGetProxyPlayer·p0.9999: 8934.331 ns/op
                 benchmarkGetProxyPlayer·p1.00:   11696.000 ns/op

Iteration  12: 61.535 ±(99.9%) 40.617 ns/op
                 benchmarkGetProxyPlayer·p0.00:   20.000 ns/op
                 benchmarkGetProxyPlayer·p0.50:   30.000 ns/op
                 benchmarkGetProxyPlayer·p0.90:   40.000 ns/op
                 benchmarkGetProxyPlayer·p0.95:   41.000 ns/op
                 benchmarkGetProxyPlayer·p0.99:   51.000 ns/op
                 benchmarkGetProxyPlayer·p0.999:  601.450 ns/op
                 benchmarkGetProxyPlayer·p0.9999: 115807.757 ns/op
                 benchmarkGetProxyPlayer·p1.00:   197120.000 ns/op

